name,brand,price_raw,price_clean,old_price_clean,discount_percentage,rating_score,review_count,category,image,url,metadata_profile
Active Knit,Groundies,"ab 89,96 €",89.96,119.95,25.0,0.0,0,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_026-0529-0611_pic1_1.jpg,https://www.bergfreunde.de/groundies-active-knit-barfussschuhe/,Brand: Groundies. Product Name: Active Knit. Category: schuhe. Priced at 89.96 EUR with a 25.0% discount. New release product with no customer feedback evaluations available yet.
Women's Innovo GTX Lo,Lowa,"ab 145,76 €",145.76,179.95,19.0,4.2,5,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_122-1286-0111_pic1_1.jpg,https://www.bergfreunde.de/lowa-womens-innovo-gtx-lo-multisportschuhe/,Brand: Lowa. Product Name: Women's Innovo GTX Lo. Category: schuhe. Priced at 145.76 EUR with a 19.0% discount. This highly rated gear scored 4.2 out of 5 based on 5 customer reviews.
Aequilibrium LT GTX,La Sportiva,"311,46 €",311.46,349.95,11.0,4.5,28,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_020-0227-0111_pic1_1.jpg,https://www.bergfreunde.de/la-sportiva-aequilibrium-lt-gtx-bergschuhe/,Brand: La Sportiva. Product Name: Aequilibrium LT GTX. Category: schuhe. Priced at 311.46 EUR with a 11.0% discount. This highly rated gear scored 4.5 out of 5 based on 28 customer reviews.
Mescalito GTX,Scarpa,"ab 201,56 €",201.56,239.95,16.0,4.7,29,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_042-0326-0311_pic1_1.jpg,https://www.bergfreunde.de/scarpa-mescalito-gtx-approachschuhe/,Brand: Scarpa. Product Name: Mescalito GTX. Category: schuhe. Priced at 201.56 EUR with a 16.0% discount. This highly rated gear scored 4.7 out of 5 based on 29 customer reviews.
Women's Rapid Mid GTX,Scarpa,"98,98 €",98.98,219.95,55.0,2.8,6,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_119-0583-0111_pic1_1.jpg,https://www.bergfreunde.de/scarpa-womens-rapid-mid-gtx-approachschuhe/,Brand: Scarpa. Product Name: Women's Rapid Mid GTX. Category: schuhe. Priced at 98.98 EUR with a 55.0% discount. This highly rated gear scored 2.8 out of 5 based on 6 customer reviews.
Women's TX5 Evo Mid GTX,La Sportiva,"213,56 €",213.56,239.95,11.0,0.0,0,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_119-1141-0211_pic1_1.jpg,https://www.bergfreunde.de/la-sportiva-womens-tx5-evo-mid-gtx-wanderschuhe/,Brand: La Sportiva. Product Name: Women's TX5 Evo Mid GTX. Category: schuhe. Priced at 213.56 EUR with a 11.0% discount. New release product with no customer feedback evaluations available yet.
Carezza Leather,Dolomite,"ab 104,97 €",104.97,149.95,30.0,4.7,12,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_024-1190-0411_pic1_1.jpg,https://www.bergfreunde.de/dolomite-carezza-leather-freizeitschuhe/,Brand: Dolomite. Product Name: Carezza Leather. Category: schuhe. Priced at 104.97 EUR with a 30.0% discount. This highly rated gear scored 4.7 out of 5 based on 12 customer reviews.
Olympus 6,Altra,"174,75 €",174.75,174.75,0.0,4.0,6,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_023-1798-0111_pic1_1.jpg,https://www.bergfreunde.de/altra-olympus-6-trailrunningschuhe/,Brand: Altra. Product Name: Olympus 6. Category: schuhe. Priced at 174.75 EUR with a 0.0% discount. This highly rated gear scored 4.0 out of 5 based on 6 customer reviews.
Women's XT-Evr,Salomon,"109,95 €",109.95,109.95,0.0,0.0,0,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_124-1232-0611_pic1_1.jpg,https://www.bergfreunde.de/salomon-womens-xt-evr-freizeitschuhe/,Brand: Salomon. Product Name: Women's XT-Evr. Category: schuhe. Priced at 109.95 EUR with a 0.0% discount. New release product with no customer feedback evaluations available yet.
Delago GTX Lo,Lowa,"ab 167,96 €",167.96,199.95,16.0,4.4,17,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_019-1114-0211_pic1_1.jpg,https://www.bergfreunde.de/lowa-delago-gtx-lo-wanderschuhe/,Brand: Lowa. Product Name: Delago GTX Lo. Category: schuhe. Priced at 167.96 EUR with a 16.0% discount. This highly rated gear scored 4.4 out of 5 based on 17 customer reviews.
Women's Mountain Trainer 2 Mid GTX,Salewa,"ab 229,46 €",229.46,269.95,15.0,4.8,18,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_119-0548-0111_pic1_1.jpg,https://www.bergfreunde.de/salewa-womens-mountain-trainer-2-mid-gtx-wanderschuhe/,Brand: Salewa. Product Name: Women's Mountain Trainer 2 Mid GTX. Category: schuhe. Priced at 229.46 EUR with a 15.0% discount. This highly rated gear scored 4.8 out of 5 based on 18 customer reviews.
Women's Corvara GTX Mid,Lowa,"184,76 €",184.76,239.95,23.0,4.5,2,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_119-0801-0111_pic1_1.jpg,https://www.bergfreunde.de/lowa-womens-corvara-gtx-mid-wanderschuhe/,Brand: Lowa. Product Name: Women's Corvara GTX Mid. Category: schuhe. Priced at 184.76 EUR with a 23.0% discount. This highly rated gear scored 4.5 out of 5 based on 2 customer reviews.
Cadí,NNormal,"149,95 €",149.95,149.95,0.0,5.0,2,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_023-2678-0311_pic1_1.jpg,https://www.bergfreunde.de/nnormal-cadi-trailrunningschuhe/,Brand: NNormal. Product Name: Cadí. Category: schuhe. Priced at 149.95 EUR with a 0.0% discount. This highly rated gear scored 5.0 out of 5 based on 2 customer reviews.
Women's Escalante Racer 2,Altra,"ab 113,96 €",113.96,149.95,24.0,4.7,3,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_123-1522-0411_pic1_1.jpg,https://www.bergfreunde.de/altra-womens-escalante-racer-2-runningschuhe/,Brand: Altra. Product Name: Women's Escalante Racer 2. Category: schuhe. Priced at 113.96 EUR with a 24.0% discount. This highly rated gear scored 4.7 out of 5 based on 3 customer reviews.
Crux GTX,Scarpa,"161,45 €",161.45,161.45,0.0,4.7,21,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_042-0354-0111_pic1_1.jpg,https://www.bergfreunde.de/scarpa-crux-gtx-approachschuhe/,Brand: Scarpa. Product Name: Crux GTX. Category: schuhe. Priced at 161.45 EUR with a 0.0% discount. This highly rated gear scored 4.7 out of 5 based on 21 customer reviews.
Women's Active Knit,Groundies,"ab 89,96 €",89.96,119.95,25.0,5.0,2,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_126-0314-0711_pic1_1.jpg,https://www.bergfreunde.de/groundies-womens-active-knit-barfussschuhe/,Brand: Groundies. Product Name: Women's Active Knit. Category: schuhe. Priced at 89.96 EUR with a 25.0% discount. This highly rated gear scored 5.0 out of 5 based on 2 customer reviews.
Origin Low,MoEa,"126,61 €",126.61,148.95,15.0,0.0,0,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_024-2118-0411_pic1_1.jpg,https://www.bergfreunde.de/moea-origin-low-sneaker/,Brand: MoEa. Product Name: Origin Low. Category: schuhe. Priced at 126.61 EUR with a 15.0% discount. New release product with no customer feedback evaluations available yet.
Women's TX4 Evo Mid GTX,La Sportiva,"ab 218,45 €",218.45,218.45,0.0,5.0,3,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_142-0305-0411_pic1_1.jpg,https://www.bergfreunde.de/la-sportiva-womens-tx4-evo-mid-gtx-approachschuhe/,Brand: La Sportiva. Product Name: Women's TX4 Evo Mid GTX. Category: schuhe. Priced at 218.45 EUR with a 0.0% discount. This highly rated gear scored 5.0 out of 5 based on 3 customer reviews.
Leather Offshore,Reef,"99,95 €",99.95,99.95,0.0,5.0,1,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_025-1322-0211_pic1_1.jpg,https://www.bergfreunde.de/reef-leather-offshore-sandalen/,Brand: Reef. Product Name: Leather Offshore. Category: schuhe. Priced at 99.95 EUR with a 0.0% discount. This highly rated gear scored 5.0 out of 5 based on 1 customer reviews.
Clearwater CNX,Keen,"109,95 €",109.95,109.95,0.0,4.6,41,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_025-0111-0511_pic1_1.jpg,https://www.bergfreunde.de/keen-clearwater-cnx-sandalen/,Brand: Keen. Product Name: Clearwater CNX. Category: schuhe. Priced at 109.95 EUR with a 0.0% discount. This highly rated gear scored 4.6 out of 5 based on 41 customer reviews.
Women's Ribelle HD,Scarpa,"321,86 €",321.86,369.95,13.0,5.0,3,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_120-0083-0311_pic1_1.jpg,https://www.bergfreunde.de/scarpa-womens-ribelle-hd-bergschuhe/,Brand: Scarpa. Product Name: Women's Ribelle HD. Category: schuhe. Priced at 321.86 EUR with a 13.0% discount. This highly rated gear scored 5.0 out of 5 based on 3 customer reviews.
Adilette Aqua,adidas,"ab 21,80 €",21.8,21.8,0.0,4.0,15,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_025-0452-0411_pic1_1.jpg,https://www.bergfreunde.de/adidas-adilette-aqua-sandalen/,Brand: adidas. Product Name: Adilette Aqua. Category: schuhe. Priced at 21.8 EUR with a 0.0% discount. This highly rated gear scored 4.0 out of 5 based on 15 customer reviews.
Women's Old Lavanda,Natural World,"ab 42,46 €",42.46,49.95,14.99,5.0,3,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_124-0553-0811_pic1_1.jpg,https://www.bergfreunde.de/natural-world-womens-old-lavanda-sneaker/,Brand: Natural World. Product Name: Women's Old Lavanda. Category: schuhe. Priced at 42.46 EUR with a 14.99% discount. This highly rated gear scored 5.0 out of 5 based on 3 customer reviews.
Women's RC503,Shimano,"ab 143,96 €",143.96,179.95,20.0,0.0,0,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_136-0234-0111_pic1_1.jpg,https://www.bergfreunde.de/shimano-womens-rc503-radschuhe/,Brand: Shimano. Product Name: Women's RC503. Category: schuhe. Priced at 143.96 EUR with a 20.0% discount. New release product with no customer feedback evaluations available yet.
Women's Ultra Glide 4,Salomon,"142,45 €",142.45,142.45,0.0,3.7,3,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_123-2393-0211_pic1_1.jpg,https://www.bergfreunde.de/salomon-womens-ultra-glide-4-trailrunningschuhe/,Brand: Salomon. Product Name: Women's Ultra Glide 4. Category: schuhe. Priced at 142.45 EUR with a 0.0% discount. This highly rated gear scored 3.7 out of 5 based on 3 customer reviews.
Women's Clearwater CNX,Keen,"109,95 €",109.95,109.95,0.0,4.6,43,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_125-0123-2211_pic1_1.jpg,https://www.bergfreunde.de/keen-womens-clearwater-cnx-sandalen/,Brand: Keen. Product Name: Women's Clearwater CNX. Category: schuhe. Priced at 109.95 EUR with a 0.0% discount. This highly rated gear scored 4.6 out of 5 based on 43 customer reviews.
Women's Delago GTX Mid,Lowa,"172,46 €",172.46,229.95,25.0,5.0,2,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_119-1017-0111_pic1_1.jpg,https://www.bergfreunde.de/lowa-womens-delago-gtx-mid-wanderschuhe/,Brand: Lowa. Product Name: Women's Delago GTX Mid. Category: schuhe. Priced at 172.46 EUR with a 25.0% discount. This highly rated gear scored 5.0 out of 5 based on 2 customer reviews.
Women's Selma Velour,Panama Jack,"118,95 €",118.95,118.95,0.0,5.0,1,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_125-1339-0111_pic1_1.jpg,https://www.bergfreunde.de/panama-jack-womens-selma-velour-sandalen/,Brand: Panama Jack. Product Name: Women's Selma Velour. Category: schuhe. Priced at 118.95 EUR with a 0.0% discount. This highly rated gear scored 5.0 out of 5 based on 1 customer reviews.
Terraventure 5,Topo Athletic,"156,70 €",156.7,156.7,0.0,3.5,2,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_023-2645-0211_pic1_1.jpg,https://www.bergfreunde.de/topo-athletic-terraventure-5-trailrunningschuhe/,Brand: Topo Athletic. Product Name: Terraventure 5. Category: schuhe. Priced at 156.7 EUR with a 0.0% discount. This highly rated gear scored 3.5 out of 5 based on 2 customer reviews.
Women's Calista Bay Backstrap Sandal,Timberland,"ab 85,45 €",85.45,85.45,0.0,0.0,0,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_125-1113-0211_pic1_1.jpg,https://www.bergfreunde.de/timberland-womens-calista-bay-backstrap-sandal-sandalen/,Brand: Timberland. Product Name: Women's Calista Bay Backstrap Sandal. Category: schuhe. Priced at 85.45 EUR with a 0.0% discount. New release product with no customer feedback evaluations available yet.
Merino Trekking Crew Socks,Stoic,"ab 12,62 €",12.62,22.95,45.01,4.6,257,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_201-3154-0911_pic1_1.jpg,https://www.bergfreunde.de/stoic-merino-trekking-crew-socks-wandersocken/,Brand: Stoic. Product Name: Merino Trekking Crew Socks. Category: schuhe. Priced at 12.62 EUR with a 45.01% discount. This highly rated gear scored 4.6 out of 5 based on 257 customer reviews.
Women's Lone Peak 9+ GTX,Altra,"169,95 €",169.95,169.95,0.0,3.0,2,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_123-2268-0111_pic1_1.jpg,https://www.bergfreunde.de/altra-womens-lone-peak-9-gtx-trailrunningschuhe/,Brand: Altra. Product Name: Women's Lone Peak 9+ GTX. Category: schuhe. Priced at 169.95 EUR with a 0.0% discount. This highly rated gear scored 3.0 out of 5 based on 2 customer reviews.
X Ultra 5,Salomon,"123,16 €",123.16,139.95,12.0,4.0,4,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_022-1314-0311_pic1_1.jpg,https://www.bergfreunde.de/salomon-x-ultra-5-multisportschuhe/,Brand: Salomon. Product Name: X Ultra 5. Category: schuhe. Priced at 123.16 EUR with a 12.0% discount. This highly rated gear scored 4.0 out of 5 based on 4 customer reviews.
Terrex Agravic Speed Ultra,adidas Terrex,"149,47 €",149.47,229.95,35.0,4.8,5,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_023-1775-0211_pic1_1.jpg,https://www.bergfreunde.de/adidas-terrex-terrex-agravic-speed-ultra-trailrunningschuhe/,Brand: adidas Terrex. Product Name: Terrex Agravic Speed Ultra. Category: schuhe. Priced at 149.47 EUR with a 35.0% discount. This highly rated gear scored 4.8 out of 5 based on 5 customer reviews.
Kid's Rigel Mid Trekking Shoes Waterproof,CMP,"ab 54,74 €",54.74,65.95,17.0,4.7,11,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_702-3066-1511_pic1_1.jpg,https://www.bergfreunde.de/cmp-kids-rigel-mid-trekking-shoes-waterproof-wanderschuhe/,Brand: CMP. Product Name: Kid's Rigel Mid Trekking Shoes Waterproof. Category: schuhe. Priced at 54.74 EUR with a 17.0% discount. This highly rated gear scored 4.7 out of 5 based on 11 customer reviews.
Kid's Trollsteinen Hiker Mid XT,Trollkids,"ab 59,47 €",59.47,84.95,29.99,4.3,7,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_702-3180-0311_pic1_1.jpg,https://www.bergfreunde.de/trollkids-kids-trollsteinen-hiker-mid-xt-wanderschuhe/,Brand: Trollkids. Product Name: Kid's Trollsteinen Hiker Mid XT. Category: schuhe. Priced at 59.47 EUR with a 29.99% discount. This highly rated gear scored 4.3 out of 5 based on 7 customer reviews.
Women's Nova Go1,Groundies,"139,95 €",139.95,139.95,0.0,4.4,7,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_126-0320-0111_pic1_1.jpg,https://www.bergfreunde.de/groundies-womens-nova-go1-barfussschuhe/,Brand: Groundies. Product Name: Women's Nova Go1. Category: schuhe. Priced at 139.95 EUR with a 0.0% discount. This highly rated gear scored 4.4 out of 5 based on 7 customer reviews.
Women's Maddox Pro GTX Lo SL,Lowa,"ab 149,36 €",149.36,179.95,17.0,4.5,6,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_122-1290-0411_pic1_1.jpg,https://www.bergfreunde.de/lowa-womens-maddox-pro-gtx-lo-sl-multisportschuhe/,Brand: Lowa. Product Name: Women's Maddox Pro GTX Lo SL. Category: schuhe. Priced at 149.36 EUR with a 17.0% discount. This highly rated gear scored 4.5 out of 5 based on 6 customer reviews.
Arizona Oiled Leather,Birkenstock,"ab 119,95 €",119.95,119.95,0.0,2.0,1,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_025-0977-0411_pic1_1.jpg,https://www.bergfreunde.de/birkenstock-arizona-oiled-leather-sandalen/,Brand: Birkenstock. Product Name: Arizona Oiled Leather. Category: schuhe. Priced at 119.95 EUR with a 0.0% discount. This highly rated gear scored 2.0 out of 5 based on 1 customer reviews.
Women's Pedroc 2 PTX,Salewa,"ab 131,96 €",131.96,149.95,12.0,5.0,1,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_122-1300-0311_pic1_1.jpg,https://www.bergfreunde.de/salewa-womens-pedroc-2-ptx-multisportschuhe/,Brand: Salewa. Product Name: Women's Pedroc 2 PTX. Category: schuhe. Priced at 131.96 EUR with a 12.0% discount. This highly rated gear scored 5.0 out of 5 based on 1 customer reviews.
Aequilibrium Trek GTX,La Sportiva,"269,95 €",269.95,269.95,0.0,5.0,7,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_019-1241-0411_pic1_1.jpg,https://www.bergfreunde.de/la-sportiva-aequilibrium-trek-gtx-wanderschuhe/,Brand: La Sportiva. Product Name: Aequilibrium Trek GTX. Category: schuhe. Priced at 269.95 EUR with a 0.0% discount. This highly rated gear scored 5.0 out of 5 based on 7 customer reviews.
Junior's Tracefinder,adidas Terrex,"ab 42,46 €",42.46,49.95,14.99,4.0,3,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_702-5197-0111_pic1_1.jpg,https://www.bergfreunde.de/adidas-terrex-juniors-tracefinder-multisportschuhe/,Brand: adidas Terrex. Product Name: Junior's Tracefinder. Category: schuhe. Priced at 42.46 EUR with a 14.99% discount. This highly rated gear scored 4.0 out of 5 based on 3 customer reviews.
Women's Mafate 5,HOKA,"ab 155,76 €",155.76,189.95,18.0,4.0,1,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_123-2135-0411_pic1_1.jpg,https://www.bergfreunde.de/hoka-womens-mafate-5-trailrunningschuhe/,Brand: HOKA. Product Name: Women's Mafate 5. Category: schuhe. Priced at 155.76 EUR with a 18.0% discount. This highly rated gear scored 4.0 out of 5 based on 1 customer reviews.
Arizona SFB BF,Birkenstock,"ab 94,95 €",94.95,94.95,0.0,5.0,2,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_025-0744-0311_pic1_1.jpg,https://www.bergfreunde.de/birkenstock-arizona-sfb-bf-sandalen/,Brand: Birkenstock. Product Name: Arizona SFB BF. Category: schuhe. Priced at 94.95 EUR with a 0.0% discount. This highly rated gear scored 5.0 out of 5 based on 2 customer reviews.
Kid's Oslo Sneaker XT,Trollkids,"ab 27,97 €",27.97,39.95,29.99,5.0,3,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_702-3177-0311_pic1_1.jpg,https://www.bergfreunde.de/trollkids-kids-oslo-sneaker-xt-freizeitschuhe/,Brand: Trollkids. Product Name: Kid's Oslo Sneaker XT. Category: schuhe. Priced at 27.97 EUR with a 29.99% discount. This highly rated gear scored 5.0 out of 5 based on 3 customer reviews.
Adizero Evo SL Woven,adidas,"ab 116,96 €",116.96,149.95,22.0,0.0,0,schuhe,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_023-2826-0211_pic1_1.jpg,https://www.bergfreunde.de/adidas-adizero-evo-sl-woven-runningschuhe/,Brand: adidas. Product Name: Adizero Evo SL Woven. Category: schuhe. Priced at 116.96 EUR with a 22.0% discount. New release product with no customer feedback evaluations available yet.
